scenario,pd_2,qd_2,pd_3,qd_3,pd_4,qd_4,pd_5,qd_5,pd_6,qd_6,pd_7,qd_7,pd_8,qd_8,pd_9,qd_9,pd_10,qd_10,pd_11,qd_11,pd_12,qd_12,pd_13,qd_13,pd_14,qd_14,pd_15,qd_15,pd_16,qd_16,pd_17,qd_17,pd_18,qd_18,pd_19,qd_19,pd_20,qd_20,pd_21,qd_21,pd_22,qd_22,pd_23,qd_23,pd_24,qd_24,pd_25,qd_25,pd_26,qd_26,pd_27,qd_27,pd_28,qd_28,pd_29,qd_29,pd_30,qd_30,pd_31,qd_31,pd_32,qd_32,pd_33,qd_33
1,0.0749154216088158,0.0449492529652895,0.0674238794479342,0.0299661686435263,0.089898505930579,0.0599323372870526,0.0449492529652895,0.0224746264826447,0.0449492529652895,0.0149830843217632,0.149830843217632,0.0749154216088158,0.149830843217632,0.0749154216088158,0.0449492529652895,0.0149830843217632,0.0449492529652895,0.0149830843217632,0.0337119397239671,0.0224746264826447,0.0449492529652895,0.0262203975630855,0.0449492529652895,0.0262203975630855,0.089898505930579,0.0599323372870526,0.0449492529652895,0.00749154216088158,0.0449492529652895,0.0149830843217632,0.0449492529652895,0.0149830843217632,0.0674238794479342,0.0299661686435263,0.0674238794479342,0.0299661686435263,0.0674238794479342,0.0299661686435263,0.0674238794479342,0.0299661686435263,0.0674238794479342,0.0299661686435263,0.0674238794479342,0.0374577108044079,0.314644770757026,0.149830843217632,0.314644770757026,0.149830843217632,0.0449492529652895,0.0187288554022039,0.0449492529652895,0.0187288554022039,0.0449492529652895,0.0149830843217632,0.089898505930579,0.0524407951261711,0.149830843217632,0.449492529652895,0.112373132413224,0.0524407951261711,0.157322385378513,0.0749154216088158,0.0449492529652895,0.0299661686435263
2,0.0648744744529047,0.0389246846717428,0.0583870270076142,0.0259497897811619,0.0778493693434856,0.0518995795623238,0.0389246846717428,0.0194623423358714,0.0389246846717428,0.0129748948905809,0.129748948905809,0.0648744744529047,0.129748948905809,0.0648744744529047,0.0389246846717428,0.0129748948905809,0.0389246846717428,0.0129748948905809,0.0291935135038071,0.0194623423358714,0.0389246846717428,0.0227060660585166,0.0389246846717428,0.0227060660585166,0.0778493693434856,0.0518995795623238,0.0389246846717428,0.00648744744529047,0.0389246846717428,0.0129748948905809,0.0389246846717428,0.0129748948905809,0.0583870270076142,0.0259497897811619,0.0583870270076142,0.0259497897811619,0.0583870270076142,0.0259497897811619,0.0583870270076142,0.0259497897811619,0.0583870270076142,0.0259497897811619,0.0583870270076142,0.0324372372264524,0.2724727927022,0.129748948905809,0.2724727927022,0.129748948905809,0.0389246846717428,0.0162186186132262,0.0389246846717428,0.0162186186132262,0.0389246846717428,0.0129748948905809,0.0778493693434856,0.0454121321170333,0.129748948905809,0.389246846717428,0.097311711679357,0.0454121321170333,0.1362363963511,0.0648744744529047,0.0389246846717428,0.0259497897811619
3,0.0876544712740386,0.0525926827644232,0.0788890241466347,0.0350617885096154,0.105185365528846,0.0701235770192309,0.0525926827644232,0.0262963413822116,0.0525926827644232,0.0175308942548077,0.175308942548077,0.0876544712740386,0.175308942548077,0.0876544712740386,0.0525926827644232,0.0175308942548077,0.0525926827644232,0.0175308942548077,0.0394445120733174,0.0262963413822116,0.0525926827644232,0.0306790649459135,0.0525926827644232,0.0306790649459135,0.105185365528846,0.0701235770192309,0.0525926827644232,0.00876544712740386,0.0525926827644232,0.0175308942548077,0.0525926827644232,0.0175308942548077,0.0788890241466347,0.0350617885096154,0.0788890241466347,0.0350617885096154,0.0788890241466347,0.0350617885096154,0.0788890241466347,0.0350617885096154,0.0788890241466347,0.0350617885096154,0.0788890241466347,0.0438272356370193,0.368148779350962,0.175308942548077,0.368148779350962,0.175308942548077,0.0525926827644232,0.0219136178185097,0.0525926827644232,0.0219136178185097,0.0525926827644232,0.0175308942548077,0.105185365528846,0.061358129891827,0.175308942548077,0.525926827644232,0.131481706911058,0.061358129891827,0.184074389675481,0.0876544712740386,0.0525926827644232,0.0350617885096154
4,0.0770944631938968,0.0462566779163381,0.0693850168745071,0.0308377852775587,0.0925133558326762,0.0616755705551174,0.0462566779163381,0.023128338958169,0.0462566779163381,0.0154188926387794,0.154188926387794,0.0770944631938968,0.154188926387794,0.0770944631938968,0.0462566779163381,0.0154188926387794,0.0462566779163381,0.0154188926387794,0.0346925084372536,0.023128338958169,0.0462566779163381,0.0269830621178639,0.0462566779163381,0.0269830621178639,0.0925133558326762,0.0616755705551174,0.0462566779163381,0.00770944631938968,0.0462566779163381,0.0154188926387794,0.0462566779163381,0.0154188926387794,0.0693850168745071,0.0308377852775587,0.0693850168745071,0.0308377852775587,0.0693850168745071,0.0308377852775587,0.0693850168745071,0.0308377852775587,0.0693850168745071,0.0308377852775587,0.0693850168745071,0.0385472315969484,0.323796745414367,0.154188926387794,0.323796745414367,0.154188926387794,0.0462566779163381,0.0192736157984742,0.0462566779163381,0.0192736157984742,0.0462566779163381,0.0154188926387794,0.0925133558326762,0.0539661242357278,0.154188926387794,0.462566779163381,0.115641694790845,0.0539661242357278,0.161898372707183,0.0770944631938968,0.0462566779163381,0.0308377852775587
5,0.0740900766659297,0.0444540459995578,0.0666810689993367,0.0296360306663719,0.0889080919991156,0.0592720613327438,0.0444540459995578,0.0222270229997789,0.0444540459995578,0.0148180153331859,0.148180153331859,0.0740900766659297,0.148180153331859,0.0740900766659297,0.0444540459995578,0.0148180153331859,0.0444540459995578,0.0148180153331859,0.0333405344996684,0.0222270229997789,0.0444540459995578,0.0259315268330754,0.0444540459995578,0.0259315268330754,0.0889080919991156,0.0592720613327438,0.0444540459995578,0.00740900766659297,0.0444540459995578,0.0148180153331859,0.0444540459995578,0.0148180153331859,0.0666810689993367,0.0296360306663719,0.0666810689993367,0.0296360306663719,0.0666810689993367,0.0296360306663719,0.0666810689993367,0.0296360306663719,0.0666810689993367,0.0296360306663719,0.0666810689993367,0.0370450383329649,0.311178321996905,0.148180153331859,0.311178321996905,0.148180153331859,0.0444540459995578,0.0185225191664824,0.0444540459995578,0.0185225191664824,0.0444540459995578,0.0148180153331859,0.0889080919991156,0.0518630536661508,0.148180153331859,0.444540459995578,0.111135114998895,0.0518630536661508,0.155589160998452,0.0740900766659297,0.0444540459995578,0.0296360306663719
6,0.0654325891272401,0.0392595534763441,0.0588893302145161,0.026173035650896,0.0785191069526881,0.0523460713017921,0.0392595534763441,0.019629776738172,0.0392595534763441,0.013086517825448,0.13086517825448,0.0654325891272401,0.13086517825448,0.0654325891272401,0.0392595534763441,0.013086517825448,0.0392595534763441,0.013086517825448,0.029444665107258,0.019629776738172,0.0392595534763441,0.022901406194534,0.0392595534763441,0.022901406194534,0.0785191069526881,0.0523460713017921,0.0392595534763441,0.00654325891272401,0.0392595534763441,0.013086517825448,0.0392595534763441,0.013086517825448,0.0588893302145161,0.026173035650896,0.0588893302145161,0.026173035650896,0.0588893302145161,0.026173035650896,0.0588893302145161,0.026173035650896,0.0588893302145161,0.026173035650896,0.0588893302145161,0.0327162945636201,0.274816874334408,0.13086517825448,0.274816874334408,0.13086517825448,0.0392595534763441,0.01635814728181,0.0392595534763441,0.01635814728181,0.0392595534763441,0.013086517825448,0.0785191069526881,0.0458028123890681,0.13086517825448,0.392595534763441,0.0981488836908602,0.0458028123890681,0.137408437167204,0.0654325891272401,0.0392595534763441,0.026173035650896
7,0.0985012439396856,0.0591007463638114,0.088651119545717,0.0394004975758742,0.118201492727623,0.0788009951517485,0.0591007463638114,0.0295503731819057,0.0591007463638114,0.0197002487879371,0.197002487879371,0.0985012439396856,0.197002487879371,0.0985012439396856,0.0591007463638114,0.0197002487879371,0.0591007463638114,0.0197002487879371,0.0443255597728585,0.0295503731819057,0.0591007463638114,0.03447543537889,0.0591007463638114,0.03447543537889,0.118201492727623,0.0788009951517485,0.0591007463638114,0.00985012439396856,0.0591007463638114,0.0197002487879371,0.0591007463638114,0.0197002487879371,0.088651119545717,0.0394004975758742,0.088651119545717,0.0394004975758742,0.088651119545717,0.0394004975758742,0.088651119545717,0.0394004975758742,0.088651119545717,0.0394004975758742,0.088651119545717,0.0492506219698428,0.41370522454668,0.197002487879371,0.41370522454668,0.197002487879371,0.0591007463638114,0.0246253109849214,0.0591007463638114,0.0246253109849214,0.0591007463638114,0.0197002487879371,0.118201492727623,0.0689508707577799,0.197002487879371,0.591007463638114,0.147751865909528,0.0689508707577799,0.20685261227334,0.0985012439396856,0.0591007463638114,0.0394004975758742
8,0.0563411315838785,0.0338046789503271,0.0507070184254906,0.0225364526335514,0.0676093579006542,0.0450729052671028,0.0338046789503271,0.0169023394751635,0.0338046789503271,0.0112682263167757,0.112682263167757,0.0563411315838785,0.112682263167757,0.0563411315838785,0.0338046789503271,0.0112682263167757,0.0338046789503271,0.0112682263167757,0.0253535092127453,0.0169023394751635,0.0338046789503271,0.0197193960543575,0.0338046789503271,0.0197193960543575,0.0676093579006542,0.0450729052671028,0.0338046789503271,0.00563411315838785,0.0338046789503271,0.0112682263167757,0.0338046789503271,0.0112682263167757,0.0507070184254906,0.0225364526335514,0.0507070184254906,0.0225364526335514,0.0507070184254906,0.0225364526335514,0.0507070184254906,0.0225364526335514,0.0507070184254906,0.0225364526335514,0.0507070184254906,0.0281705657919393,0.23663275265229,0.112682263167757,0.23663275265229,0.112682263167757,0.0338046789503271,0.0140852828959696,0.0338046789503271,0.0140852828959696,0.0338046789503271,0.0112682263167757,0.0676093579006542,0.039438792108715,0.112682263167757,0.338046789503271,0.0845116973758177,0.039438792108715,0.118316376326145,0.0563411315838785,0.0338046789503271,0.0225364526335514
9,0.0516221399610236,0.0309732839766142,0.0464599259649212,0.0206488559844094,0.0619465679532283,0.0412977119688189,0.0309732839766142,0.0154866419883071,0.0309732839766142,0.0103244279922047,0.103244279922047,0.0516221399610236,0.103244279922047,0.0516221399610236,0.0309732839766142,0.0103244279922047,0.0309732839766142,0.0103244279922047,0.0232299629824606,0.0154866419883071,0.0309732839766142,0.0180677489863583,0.0309732839766142,0.0180677489863583,0.0619465679532283,0.0412977119688189,0.0309732839766142,0.00516221399610236,0.0309732839766142,0.0103244279922047,0.0309732839766142,0.0103244279922047,0.0464599259649212,0.0206488559844094,0.0464599259649212,0.0206488559844094,0.0464599259649212,0.0206488559844094,0.0464599259649212,0.0206488559844094,0.0464599259649212,0.0206488559844094,0.0464599259649212,0.0258110699805118,0.216812987836299,0.103244279922047,0.216812987836299,0.103244279922047,0.0309732839766142,0.0129055349902559,0.0309732839766142,0.0129055349902559,0.0309732839766142,0.0103244279922047,0.0619465679532283,0.0361354979727165,0.103244279922047,0.309732839766142,0.0774332099415354,0.0361354979727165,0.10840649391815,0.0516221399610236,0.0309732839766142,0.0206488559844094
10,0.0533889060675108,0.0320333436405065,0.0480500154607597,0.0213555624270043,0.064066687281013,0.0427111248540086,0.0320333436405065,0.0160166718202532,0.0320333436405065,0.0106777812135022,0.106777812135022,0.0533889060675108,0.106777812135022,0.0533889060675108,0.0320333436405065,0.0106777812135022,0.0320333436405065,0.0106777812135022,0.0240250077303799,0.0160166718202532,0.0320333436405065,0.0186861171236288,0.0320333436405065,0.0186861171236288,0.064066687281013,0.0427111248540086,0.0320333436405065,0.00533889060675108,0.0320333436405065,0.0106777812135022,0.0320333436405065,0.0106777812135022,0.0480500154607597,0.0213555624270043,0.0480500154607597,0.0213555624270043,0.0480500154607597,0.0213555624270043,0.0480500154607597,0.0213555624270043,0.0480500154607597,0.0213555624270043,0.0480500154607597,0.0266944530337554,0.224233405483545,0.106777812135022,0.224233405483545,0.106777812135022,0.0320333436405065,0.0133472265168777,0.0320333436405065,0.0133472265168777,0.0320333436405065,0.0106777812135022,0.064066687281013,0.0373722342472576,0.106777812135022,0.320333436405065,0.0800833591012662,0.0373722342472576,0.112116702741773,0.0533889060675108,0.0320333436405065,0.0213555624270043
