scenario,pd_2,qd_2,pd_3,qd_3,pd_4,qd_4,pd_5,qd_5,pd_6,qd_6,pd_7,qd_7,pd_8,qd_8,pd_9,qd_9,pd_10,qd_10,pd_11,qd_11,pd_12,qd_12,pd_13,qd_13,pd_14,qd_14,pd_15,qd_15,pd_16,qd_16,pd_17,qd_17,pd_18,qd_18,pd_19,qd_19,pd_20,qd_20,pd_21,qd_21,pd_22,qd_22,pd_23,qd_23,pd_24,qd_24,pd_25,qd_25,pd_26,qd_26,pd_27,qd_27,pd_28,qd_28,pd_29,qd_29,pd_30,qd_30,pd_31,qd_31,pd_32,qd_32,pd_33,qd_33
1,0.0737837500419657,0.0442702500251794,0.0664053750377691,0.0295135000167863,0.0885405000503588,0.0590270000335726,0.0442702500251794,0.0221351250125897,0.0442702500251794,0.0147567500083931,0.147567500083931,0.0737837500419657,0.147567500083931,0.0737837500419657,0.0442702500251794,0.0147567500083931,0.0442702500251794,0.0147567500083931,0.0332026875188846,0.0221351250125897,0.0442702500251794,0.025824312514688,0.0442702500251794,0.025824312514688,0.0885405000503588,0.0590270000335726,0.0442702500251794,0.00737837500419657,0.0442702500251794,0.0147567500083931,0.0442702500251794,0.0147567500083931,0.0664053750377691,0.0295135000167863,0.0664053750377691,0.0295135000167863,0.0664053750377691,0.0295135000167863,0.0664053750377691,0.0295135000167863,0.0664053750377691,0.0295135000167863,0.0664053750377691,0.0368918750209829,0.309891750176256,0.147567500083931,0.309891750176256,0.147567500083931,0.0442702500251794,0.0184459375104914,0.0442702500251794,0.0184459375104914,0.0442702500251794,0.0147567500083931,0.0885405000503588,0.051648625029376,0.147567500083931,0.442702500251794,0.110675625062949,0.051648625029376,0.154945875088128,0.0737837500419657,0.0442702500251794,0.0295135000167863
2,0.0803594654008378,0.0482156792405027,0.072323518860754,0.0321437861603351,0.0964313584810054,0.0642875723206702,0.0482156792405027,0.0241078396202513,0.0482156792405027,0.0160718930801676,0.160718930801676,0.0803594654008378,0.160718930801676,0.0803594654008378,0.0482156792405027,0.0160718930801676,0.0482156792405027,0.0160718930801676,0.036161759430377,0.0241078396202513,0.0482156792405027,0.0281258128902932,0.0482156792405027,0.0281258128902932,0.0964313584810054,0.0642875723206702,0.0482156792405027,0.00803594654008378,0.0482156792405027,0.0160718930801676,0.0482156792405027,0.0160718930801676,0.072323518860754,0.0321437861603351,0.072323518860754,0.0321437861603351,0.072323518860754,0.0321437861603351,0.072323518860754,0.0321437861603351,0.072323518860754,0.0321437861603351,0.072323518860754,0.0401797327004189,0.337509754683519,0.160718930801676,0.337509754683519,0.160718930801676,0.0482156792405027,0.0200898663502095,0.0482156792405027,0.0200898663502095,0.0482156792405027,0.0160718930801676,0.0964313584810054,0.0562516257805865,0.160718930801676,0.482156792405027,0.120539198101257,0.0562516257805865,0.168754877341759,0.0803594654008378,0.0482156792405027,0.0321437861603351
3,0.0811702934645547,0.0487021760787328,0.0730532641180992,0.0324681173858219,0.0974043521574656,0.0649362347716438,0.0487021760787328,0.0243510880393664,0.0487021760787328,0.0162340586929109,0.162340586929109,0.0811702934645547,0.162340586929109,0.0811702934645547,0.0487021760787328,0.0162340586929109,0.0487021760787328,0.0162340586929109,0.0365266320590496,0.0243510880393664,0.0487021760787328,0.0284096027125941,0.0487021760787328,0.0284096027125941,0.0974043521574656,0.0649362347716438,0.0487021760787328,0.00811702934645547,0.0487021760787328,0.0162340586929109,0.0487021760787328,0.0162340586929109,0.0730532641180992,0.0324681173858219,0.0730532641180992,0.0324681173858219,0.0730532641180992,0.0324681173858219,0.0730532641180992,0.0324681173858219,0.0730532641180992,0.0324681173858219,0.0730532641180992,0.0405851467322774,0.34091523255113,0.162340586929109,0.34091523255113,0.162340586929109,0.0487021760787328,0.0202925733661387,0.0487021760787328,0.0202925733661387,0.0487021760787328,0.0162340586929109,0.0974043521574656,0.0568192054251883,0.162340586929109,0.487021760787328,0.121755440196832,0.0568192054251883,0.170457616275565,0.0811702934645547,0.0487021760787328,0.0324681173858219
4,0.0601857191219748,0.0361114314731849,0.0541671472097773,0.0240742876487899,0.0722228629463698,0.0481485752975798,0.0361114314731849,0.0180557157365924,0.0361114314731849,0.012037143824395,0.12037143824395,0.0601857191219748,0.12037143824395,0.0601857191219748,0.0361114314731849,0.012037143824395,0.0361114314731849,0.012037143824395,0.0270835736048887,0.0180557157365924,0.0361114314731849,0.0210650016926912,0.0361114314731849,0.0210650016926912,0.0722228629463698,0.0481485752975798,0.0361114314731849,0.00601857191219748,0.0361114314731849,0.012037143824395,0.0361114314731849,0.012037143824395,0.0541671472097773,0.0240742876487899,0.0541671472097773,0.0240742876487899,0.0541671472097773,0.0240742876487899,0.0541671472097773,0.0240742876487899,0.0541671472097773,0.0240742876487899,0.0541671472097773,0.0300928595609874,0.252780020312294,0.12037143824395,0.252780020312294,0.12037143824395,0.0361114314731849,0.0150464297804937,0.0361114314731849,0.0150464297804937,0.0361114314731849,0.012037143824395,0.0722228629463698,0.0421300033853824,0.12037143824395,0.361114314731849,0.0902785786829622,0.0421300033853824,0.126390010156147,0.0601857191219748,0.0361114314731849,0.0240742876487899
5,0.0814928021073368,0.0488956812644021,0.0733435218966031,0.0325971208429347,0.0977913625288042,0.0651942416858694,0.0488956812644021,0.024447840632201,0.0488956812644021,0.0162985604214674,0.162985604214674,0.0814928021073368,0.162985604214674,0.0814928021073368,0.0488956812644021,0.0162985604214674,0.0488956812644021,0.0162985604214674,0.0366717609483016,0.024447840632201,0.0488956812644021,0.0285224807375679,0.0488956812644021,0.0285224807375679,0.0977913625288042,0.0651942416858694,0.0488956812644021,0.00814928021073368,0.0488956812644021,0.0162985604214674,0.0488956812644021,0.0162985604214674,0.0733435218966031,0.0325971208429347,0.0733435218966031,0.0325971208429347,0.0733435218966031,0.0325971208429347,0.0733435218966031,0.0325971208429347,0.0733435218966031,0.0325971208429347,0.0733435218966031,0.0407464010536684,0.342269768850815,0.162985604214674,0.342269768850815,0.162985604214674,0.0488956812644021,0.0203732005268342,0.0488956812644021,0.0203732005268342,0.0488956812644021,0.0162985604214674,0.0977913625288042,0.0570449614751358,0.162985604214674,0.488956812644021,0.122239203161005,0.0570449614751358,0.171134884425407,0.0814928021073368,0.0488956812644021,0.0325971208429347
6,0.0641707931527711,0.0385024758916627,0.057753713837494,0.0256683172611084,0.0770049517833253,0.0513366345222169,0.0385024758916627,0.0192512379458313,0.0385024758916627,0.0128341586305542,0.128341586305542,0.0641707931527711,0.128341586305542,0.0641707931527711,0.0385024758916627,0.0128341586305542,0.0385024758916627,0.0128341586305542,0.028876856918747,0.0192512379458313,0.0385024758916627,0.0224597776034699,0.0385024758916627,0.0224597776034699,0.0770049517833253,0.0513366345222169,0.0385024758916627,0.00641707931527711,0.0385024758916627,0.0128341586305542,0.0385024758916627,0.0128341586305542,0.057753713837494,0.0256683172611084,0.057753713837494,0.0256683172611084,0.057753713837494,0.0256683172611084,0.057753713837494,0.0256683172611084,0.057753713837494,0.0256683172611084,0.057753713837494,0.0320853965763856,0.269517331241639,0.128341586305542,0.269517331241639,0.128341586305542,0.0385024758916627,0.0160426982881928,0.0385024758916627,0.0160426982881928,0.0385024758916627,0.0128341586305542,0.0770049517833253,0.0449195552069398,0.128341586305542,0.385024758916627,0.0962561897291566,0.0449195552069398,0.134758665620819,0.0641707931527711,0.0385024758916627,0.0256683172611084
7,0.0748665838838505,0.0449199503303103,0.0673799254954655,0.0299466335535402,0.0898399006606206,0.0598932671070804,0.0449199503303103,0.0224599751651552,0.0449199503303103,0.0149733167767701,0.149733167767701,0.0748665838838505,0.149733167767701,0.0748665838838505,0.0449199503303103,0.0149733167767701,0.0449199503303103,0.0149733167767701,0.0336899627477327,0.0224599751651552,0.0449199503303103,0.0262033043593477,0.0449199503303103,0.0262033043593477,0.0898399006606206,0.0598932671070804,0.0449199503303103,0.00748665838838505,0.0449199503303103,0.0149733167767701,0.0449199503303103,0.0149733167767701,0.0673799254954655,0.0299466335535402,0.0673799254954655,0.0299466335535402,0.0673799254954655,0.0299466335535402,0.0673799254954655,0.0299466335535402,0.0673799254954655,0.0299466335535402,0.0673799254954655,0.0374332919419253,0.314439652312172,0.149733167767701,0.314439652312172,0.149733167767701,0.0449199503303103,0.0187166459709626,0.0449199503303103,0.0187166459709626,0.0449199503303103,0.0149733167767701,0.0898399006606206,0.0524066087186954,0.149733167767701,0.449199503303103,0.112299875825776,0.0524066087186954,0.157219826156086,0.0748665838838505,0.0449199503303103,0.0299466335535402
8,0.0837393961972181,0.0502436377183309,0.0753654565774963,0.0334957584788872,0.100487275436662,0.0669915169577745,0.0502436377183309,0.0251218188591654,0.0502436377183309,0.0167478792394436,0.167478792394436,0.0837393961972181,0.167478792394436,0.0837393961972181,0.0502436377183309,0.0167478792394436,0.0502436377183309,0.0167478792394436,0.0376827282887481,0.0251218188591654,0.0502436377183309,0.0293087886690263,0.0502436377183309,0.0293087886690263,0.100487275436662,0.0669915169577745,0.0502436377183309,0.00837393961972181,0.0502436377183309,0.0167478792394436,0.0502436377183309,0.0167478792394436,0.0753654565774963,0.0334957584788872,0.0753654565774963,0.0334957584788872,0.0753654565774963,0.0334957584788872,0.0753654565774963,0.0334957584788872,0.0753654565774963,0.0334957584788872,0.0753654565774963,0.041869698098609,0.351705464028316,0.167478792394436,0.351705464028316,0.167478792394436,0.0502436377183309,0.0209348490493045,0.0502436377183309,0.0209348490493045,0.0502436377183309,0.0167478792394436,0.100487275436662,0.0586175773380527,0.167478792394436,0.502436377183309,0.125609094295827,0.0586175773380527,0.175852732014158,0.0837393961972181,0.0502436377183309,0.0334957584788872
9,0.0728868979600332,0.0437321387760199,0.0655982081640299,0.0291547591840133,0.0874642775520398,0.0583095183680266,0.0437321387760199,0.02186606938801,0.0437321387760199,0.0145773795920066,0.145773795920066,0.0728868979600332,0.145773795920066,0.0728868979600332,0.0437321387760199,0.0145773795920066,0.0437321387760199,0.0145773795920066,0.0327991040820149,0.02186606938801,0.0437321387760199,0.0255104142860116,0.0437321387760199,0.0255104142860116,0.0874642775520398,0.0583095183680266,0.0437321387760199,0.00728868979600332,0.0437321387760199,0.0145773795920066,0.0437321387760199,0.0145773795920066,0.0655982081640299,0.0291547591840133,0.0655982081640299,0.0291547591840133,0.0655982081640299,0.0291547591840133,0.0655982081640299,0.0291547591840133,0.0655982081640299,0.0291547591840133,0.0655982081640299,0.0364434489800166,0.306124971432139,0.145773795920066,0.306124971432139,0.145773795920066,0.0437321387760199,0.0182217244900083,0.0437321387760199,0.0182217244900083,0.0437321387760199,0.0145773795920066,0.0874642775520398,0.0510208285720232,0.145773795920066,0.437321387760199,0.10933034694005,0.0510208285720232,0.15306248571607,0.0728868979600332,0.0437321387760199,0.0291547591840133
10,0.0716531218971649,0.0429918731382989,0.0644878097074484,0.028661248758866,0.0859837462765979,0.0573224975177319,0.0429918731382989,0.0214959365691495,0.0429918731382989,0.014330624379433,0.14330624379433,0.0716531218971649,0.14330624379433,0.0716531218971649,0.0429918731382989,0.014330624379433,0.0429918731382989,0.014330624379433,0.0322439048537242,0.0214959365691495,0.0429918731382989,0.0250785926640077,0.0429918731382989,0.0250785926640077,0.0859837462765979,0.0573224975177319,0.0429918731382989,0.00716531218971649,0.0429918731382989,0.014330624379433,0.0429918731382989,0.014330624379433,0.0644878097074484,0.028661248758866,0.0644878097074484,0.028661248758866,0.0644878097074484,0.028661248758866,0.0644878097074484,0.028661248758866,0.0644878097074484,0.028661248758866,0.0644878097074484,0.0358265609485824,0.300943111968093,0.14330624379433,0.300943111968093,0.14330624379433,0.0429918731382989,0.0179132804742912,0.0429918731382989,0.0179132804742912,0.0429918731382989,0.014330624379433,0.0859837462765979,0.0501571853280154,0.14330624379433,0.429918731382989,0.107479682845747,0.0501571853280154,0.150471555984046,0.0716531218971649,0.0429918731382989,0.028661248758866
