scenario,pd_2,qd_2,pd_3,qd_3,pd_4,qd_4,pd_5,qd_5,pd_6,qd_6,pd_7,qd_7,pd_8,qd_8,pd_9,qd_9,pd_10,qd_10,pd_11,qd_11,pd_12,qd_12,pd_13,qd_13,pd_14,qd_14,pd_15,qd_15,pd_16,qd_16,pd_17,qd_17,pd_18,qd_18,pd_19,qd_19,pd_20,qd_20,pd_21,qd_21,pd_22,qd_22,pd_23,qd_23,pd_24,qd_24,pd_25,qd_25,pd_26,qd_26,pd_27,qd_27,pd_28,qd_28,pd_29,qd_29,pd_30,qd_30,pd_31,qd_31,pd_32,qd_32,pd_33,qd_33
1,0.0504077313403358,0.0302446388042015,0.0453669582063022,0.0201630925361343,0.060489277608403,0.0403261850722686,0.0302446388042015,0.0151223194021007,0.0302446388042015,0.0100815462680672,0.100815462680672,0.0504077313403358,0.100815462680672,0.0504077313403358,0.0302446388042015,0.0100815462680672,0.0302446388042015,0.0100815462680672,0.0226834791031511,0.0151223194021007,0.0302446388042015,0.0176427059691175,0.0302446388042015,0.0176427059691175,0.060489277608403,0.0403261850722686,0.0302446388042015,0.00504077313403358,0.0302446388042015,0.0100815462680672,0.0302446388042015,0.0100815462680672,0.0453669582063022,0.0201630925361343,0.0453669582063022,0.0201630925361343,0.0453669582063022,0.0201630925361343,0.0453669582063022,0.0201630925361343,0.0453669582063022,0.0201630925361343,0.0453669582063022,0.0252038656701679,0.21171247162941,0.100815462680672,0.21171247162941,0.100815462680672,0.0302446388042015,0.012601932835084,0.0302446388042015,0.012601932835084,0.0302446388042015,0.0100815462680672,0.060489277608403,0.0352854119382351,0.100815462680672,0.302446388042015,0.0756115970105037,0.0352854119382351,0.105856235814705,0.0504077313403358,0.0302446388042015,0.0201630925361343
2,0.0748744636066822,0.0449246781640093,0.067387017246014,0.0299497854426729,0.0898493563280186,0.0598995708853458,0.0449246781640093,0.0224623390820047,0.0449246781640093,0.0149748927213364,0.149748927213364,0.0748744636066822,0.149748927213364,0.0748744636066822,0.0449246781640093,0.0149748927213364,0.0449246781640093,0.0149748927213364,0.033693508623007,0.0224623390820047,0.0449246781640093,0.0262060622623388,0.0449246781640093,0.0262060622623388,0.0898493563280186,0.0598995708853458,0.0449246781640093,0.00748744636066822,0.0449246781640093,0.0149748927213364,0.0449246781640093,0.0149748927213364,0.067387017246014,0.0299497854426729,0.067387017246014,0.0299497854426729,0.067387017246014,0.0299497854426729,0.067387017246014,0.0299497854426729,0.067387017246014,0.0299497854426729,0.067387017246014,0.0374372318033411,0.314472747148065,0.149748927213364,0.314472747148065,0.149748927213364,0.0449246781640093,0.0187186159016705,0.0449246781640093,0.0187186159016705,0.0449246781640093,0.0149748927213364,0.0898493563280186,0.0524121245246775,0.149748927213364,0.449246781640093,0.112311695410023,0.0524121245246775,0.157236373574033,0.0748744636066822,0.0449246781640093,0.0299497854426729
3,0.0809533321712188,0.0485719993027313,0.0728579989540969,0.0323813328684875,0.0971439986054626,0.064762665736975,0.0485719993027313,0.0242859996513656,0.0485719993027313,0.0161906664342438,0.161906664342438,0.0809533321712188,0.161906664342438,0.0809533321712188,0.0485719993027313,0.0161906664342438,0.0485719993027313,0.0161906664342438,0.0364289994770485,0.0242859996513656,0.0485719993027313,0.0283336662599266,0.0485719993027313,0.0283336662599266,0.0971439986054626,0.064762665736975,0.0485719993027313,0.00809533321712188,0.0485719993027313,0.0161906664342438,0.0485719993027313,0.0161906664342438,0.0728579989540969,0.0323813328684875,0.0728579989540969,0.0323813328684875,0.0728579989540969,0.0323813328684875,0.0728579989540969,0.0323813328684875,0.0728579989540969,0.0323813328684875,0.0728579989540969,0.0404766660856094,0.340003995119119,0.161906664342438,0.340003995119119,0.161906664342438,0.0485719993027313,0.0202383330428047,0.0485719993027313,0.0202383330428047,0.0485719993027313,0.0161906664342438,0.0971439986054626,0.0566673325198532,0.161906664342438,0.485719993027313,0.121429998256828,0.0566673325198532,0.170001997559559,0.0809533321712188,0.0485719993027313,0.0323813328684875
4,0.0551093591871999,0.0330656155123199,0.0495984232684799,0.02204374367488,0.0661312310246399,0.0440874873497599,0.0330656155123199,0.01653280775616,0.0330656155123199,0.01102187183744,0.1102187183744,0.0551093591871999,0.1102187183744,0.0551093591871999,0.0330656155123199,0.01102187183744,0.0330656155123199,0.01102187183744,0.02479921163424,0.01653280775616,0.0330656155123199,0.01928827571552,0.0330656155123199,0.01928827571552,0.0661312310246399,0.0440874873497599,0.0330656155123199,0.00551093591871999,0.0330656155123199,0.01102187183744,0.0330656155123199,0.01102187183744,0.0495984232684799,0.02204374367488,0.0495984232684799,0.02204374367488,0.0495984232684799,0.02204374367488,0.0495984232684799,0.02204374367488,0.0495984232684799,0.02204374367488,0.0495984232684799,0.0275546795936,0.23145930858624,0.1102187183744,0.23145930858624,0.1102187183744,0.0330656155123199,0.0137773397968,0.0330656155123199,0.0137773397968,0.0330656155123199,0.01102187183744,0.0661312310246399,0.0385765514310399,0.1102187183744,0.330656155123199,0.0826640387807999,0.0385765514310399,0.11572965429312,0.0551093591871999,0.0330656155123199,0.02204374367488
5,0.0888949209996347,0.0533369525997808,0.0800054288996712,0.0355579683998539,0.106673905199562,0.0711159367997078,0.0533369525997808,0.0266684762998904,0.0533369525997808,0.0177789841999269,0.177789841999269,0.0888949209996347,0.177789841999269,0.0888949209996347,0.0533369525997808,0.0177789841999269,0.0533369525997808,0.0177789841999269,0.0400027144498356,0.0266684762998904,0.0533369525997808,0.0311132223498721,0.0533369525997808,0.0311132223498721,0.106673905199562,0.0711159367997078,0.0533369525997808,0.00888949209996347,0.0533369525997808,0.0177789841999269,0.0533369525997808,0.0177789841999269,0.0800054288996712,0.0355579683998539,0.0800054288996712,0.0355579683998539,0.0800054288996712,0.0355579683998539,0.0800054288996712,0.0355579683998539,0.0800054288996712,0.0355579683998539,0.0800054288996712,0.0444474604998173,0.373358668198466,0.177789841999269,0.373358668198466,0.177789841999269,0.0533369525997808,0.0222237302499087,0.0533369525997808,0.0222237302499087,0.0533369525997808,0.0177789841999269,0.106673905199562,0.0622264446997443,0.177789841999269,0.533369525997808,0.133342381499452,0.0622264446997443,0.186679334099233,0.0888949209996347,0.0533369525997808,0.0355579683998539
6,0.0845319206196467,0.050719152371788,0.076078728557682,0.0338127682478587,0.101438304743576,0.0676255364957174,0.050719152371788,0.025359576185894,0.050719152371788,0.0169063841239293,0.169063841239293,0.0845319206196467,0.169063841239293,0.0845319206196467,0.050719152371788,0.0169063841239293,0.050719152371788,0.0169063841239293,0.038039364278841,0.025359576185894,0.050719152371788,0.0295861722168764,0.050719152371788,0.0295861722168764,0.101438304743576,0.0676255364957174,0.050719152371788,0.00845319206196467,0.050719152371788,0.0169063841239293,0.050719152371788,0.0169063841239293,0.076078728557682,0.0338127682478587,0.076078728557682,0.0338127682478587,0.076078728557682,0.0338127682478587,0.076078728557682,0.0338127682478587,0.076078728557682,0.0338127682478587,0.076078728557682,0.0422659603098234,0.355034066602516,0.169063841239293,0.355034066602516,0.169063841239293,0.050719152371788,0.0211329801549117,0.050719152371788,0.0211329801549117,0.050719152371788,0.0169063841239293,0.101438304743576,0.0591723444337527,0.169063841239293,0.50719152371788,0.12679788092947,0.0591723444337527,0.177517033301258,0.0845319206196467,0.050719152371788,0.0338127682478587
7,0.05837413617744,0.035024481706464,0.052536722559696,0.023349654470976,0.070048963412928,0.046699308941952,0.035024481706464,0.017512240853232,0.035024481706464,0.011674827235488,0.11674827235488,0.05837413617744,0.11674827235488,0.05837413617744,0.035024481706464,0.011674827235488,0.035024481706464,0.011674827235488,0.026268361279848,0.017512240853232,0.035024481706464,0.020430947662104,0.035024481706464,0.020430947662104,0.070048963412928,0.046699308941952,0.035024481706464,0.005837413617744,0.035024481706464,0.011674827235488,0.035024481706464,0.011674827235488,0.052536722559696,0.023349654470976,0.052536722559696,0.023349654470976,0.052536722559696,0.023349654470976,0.052536722559696,0.023349654470976,0.052536722559696,0.023349654470976,0.052536722559696,0.02918706808872,0.245171371945248,0.11674827235488,0.245171371945248,0.11674827235488,0.035024481706464,0.01459353404436,0.035024481706464,0.01459353404436,0.035024481706464,0.011674827235488,0.070048963412928,0.040861895324208,0.11674827235488,0.35024481706464,0.08756120426616,0.040861895324208,0.122585685972624,0.05837413617744,0.035024481706464,0.023349654470976
8,0.0426335907977748,0.0255801544786649,0.0383702317179973,0.0170534363191099,0.0511603089573298,0.0341068726382198,0.0255801544786649,0.0127900772393324,0.0255801544786649,0.00852671815955496,0.0852671815955496,0.0426335907977748,0.0852671815955496,0.0426335907977748,0.0255801544786649,0.00852671815955496,0.0255801544786649,0.00852671815955496,0.0191851158589987,0.0127900772393324,0.0255801544786649,0.0149217567792212,0.0255801544786649,0.0149217567792212,0.0511603089573298,0.0341068726382198,0.0255801544786649,0.00426335907977748,0.0255801544786649,0.00852671815955496,0.0255801544786649,0.00852671815955496,0.0383702317179973,0.0170534363191099,0.0383702317179973,0.0170534363191099,0.0383702317179973,0.0170534363191099,0.0383702317179973,0.0170534363191099,0.0383702317179973,0.0170534363191099,0.0383702317179973,0.0213167953988874,0.179061081350654,0.0852671815955496,0.179061081350654,0.0852671815955496,0.0255801544786649,0.0106583976994437,0.0255801544786649,0.0106583976994437,0.0255801544786649,0.00852671815955496,0.0511603089573298,0.0298435135584424,0.0852671815955496,0.255801544786649,0.0639503861966622,0.0298435135584424,0.0895305406753271,0.0426335907977748,0.0255801544786649,0.0170534363191099
9,0.0759453554555701,0.0455672132733421,0.0683508199100131,0.030378142182228,0.0911344265466841,0.0607562843644561,0.0455672132733421,0.022783606636671,0.0455672132733421,0.015189071091114,0.15189071091114,0.0759453554555701,0.15189071091114,0.0759453554555701,0.0455672132733421,0.015189071091114,0.0455672132733421,0.015189071091114,0.0341754099550065,0.022783606636671,0.0455672132733421,0.0265808744094495,0.0455672132733421,0.0265808744094495,0.0911344265466841,0.0607562843644561,0.0455672132733421,0.00759453554555701,0.0455672132733421,0.015189071091114,0.0455672132733421,0.015189071091114,0.0683508199100131,0.030378142182228,0.0683508199100131,0.030378142182228,0.0683508199100131,0.030378142182228,0.0683508199100131,0.030378142182228,0.0683508199100131,0.030378142182228,0.0683508199100131,0.0379726777277851,0.318970492913394,0.15189071091114,0.318970492913394,0.15189071091114,0.0455672132733421,0.0189863388638925,0.0455672132733421,0.0189863388638925,0.0455672132733421,0.015189071091114,0.0911344265466841,0.0531617488188991,0.15189071091114,0.455672132733421,0.113918033183355,0.0531617488188991,0.159485246456697,0.0759453554555701,0.0455672132733421,0.030378142182228
10,0.0490039586437169,0.0294023751862301,0.0441035627793452,0.0196015834574868,0.0588047503724603,0.0392031669149735,0.0294023751862301,0.0147011875931151,0.0294023751862301,0.00980079172874338,0.0980079172874338,0.0490039586437169,0.0980079172874338,0.0490039586437169,0.0294023751862301,0.00980079172874338,0.0294023751862301,0.00980079172874338,0.0220517813896726,0.0147011875931151,0.0294023751862301,0.0171513855253009,0.0294023751862301,0.0171513855253009,0.0588047503724603,0.0392031669149735,0.0294023751862301,0.00490039586437169,0.0294023751862301,0.00980079172874338,0.0294023751862301,0.00980079172874338,0.0441035627793452,0.0196015834574868,0.0441035627793452,0.0196015834574868,0.0441035627793452,0.0196015834574868,0.0441035627793452,0.0196015834574868,0.0441035627793452,0.0196015834574868,0.0441035627793452,0.0245019793218584,0.205816626303611,0.0980079172874338,0.205816626303611,0.0980079172874338,0.0294023751862301,0.0122509896609292,0.0294023751862301,0.0122509896609292,0.0294023751862301,0.00980079172874338,0.0588047503724603,0.0343027710506018,0.0980079172874338,0.294023751862301,0.0735059379655753,0.0343027710506018,0.102908313151805,0.0490039586437169,0.0294023751862301,0.0196015834574868
