scenario,pd_2,qd_2,pd_3,qd_3,pd_4,qd_4,pd_5,qd_5,pd_6,qd_6,pd_7,qd_7,pd_8,qd_8,pd_9,qd_9,pd_10,qd_10,pd_11,qd_11,pd_12,qd_12,pd_13,qd_13,pd_14,qd_14,pd_15,qd_15,pd_16,qd_16,pd_17,qd_17,pd_18,qd_18,pd_19,qd_19,pd_20,qd_20,pd_21,qd_21,pd_22,qd_22,pd_23,qd_23,pd_24,qd_24,pd_25,qd_25,pd_26,qd_26,pd_27,qd_27,pd_28,qd_28,pd_29,qd_29,pd_30,qd_30,pd_31,qd_31,pd_32,qd_32,pd_33,qd_33
1,0.0704629878869448,0.0422777927321669,0.0634166890982503,0.0281851951547779,0.0845555854643338,0.0563703903095558,0.0422777927321669,0.0211388963660834,0.0422777927321669,0.014092597577389,0.14092597577389,0.0704629878869448,0.14092597577389,0.0704629878869448,0.0422777927321669,0.014092597577389,0.0422777927321669,0.014092597577389,0.0317083445491252,0.0211388963660834,0.0422777927321669,0.0246620457604307,0.0422777927321669,0.0246620457604307,0.0845555854643338,0.0563703903095558,0.0422777927321669,0.00704629878869448,0.0422777927321669,0.014092597577389,0.0422777927321669,0.014092597577389,0.0634166890982503,0.0281851951547779,0.0634166890982503,0.0281851951547779,0.0634166890982503,0.0281851951547779,0.0634166890982503,0.0281851951547779,0.0634166890982503,0.0281851951547779,0.0634166890982503,0.0352314939434724,0.295944549125168,0.14092597577389,0.295944549125168,0.14092597577389,0.0422777927321669,0.0176157469717362,0.0422777927321669,0.0176157469717362,0.0422777927321669,0.014092597577389,0.0845555854643338,0.0493240915208614,0.14092597577389,0.422777927321669,0.105694481830417,0.0493240915208614,0.147972274562584,0.0704629878869448,0.0422777927321669,0.0281851951547779
2,0.0703086585912965,0.0421851951547779,0.0632777927321669,0.0281234634365186,0.0843703903095558,0.0562469268730372,0.0421851951547779,0.021092597577389,0.0421851951547779,0.0140617317182593,0.140617317182593,0.0703086585912965,0.140617317182593,0.0703086585912965,0.0421851951547779,0.0140617317182593,0.0421851951547779,0.0140617317182593,0.0316388963660834,0.021092597577389,0.0421851951547779,0.0246080305069538,0.0421851951547779,0.0246080305069538,0.0843703903095558,0.0562469268730372,0.0421851951547779,0.00703086585912965,0.0421851951547779,0.0140617317182593,0.0421851951547779,0.0140617317182593,0.0632777927321669,0.0281234634365186,0.0632777927321669,0.0281234634365186,0.0632777927321669,0.0281234634365186,0.0632777927321669,0.0281234634365186,0.0632777927321669,0.0281234634365186,0.0632777927321669,0.0351543292956483,0.295296366083445,0.140617317182593,0.295296366083445,0.140617317182593,0.0421851951547779,0.0175771646478241,0.0421851951547779,0.0175771646478241,0.0421851951547779,0.0140617317182593,0.0843703903095558,0.0492160610139076,0.140617317182593,0.421851951547779,0.105462987886945,0.0492160610139076,0.147648183041723,0.0703086585912965,0.0421851951547779,0.0281234634365186
3,0.0701543292956483,0.042092597577389,0.0631388963660835,0.0280617317182593,0.084185195154778,0.0561234634365186,0.042092597577389,0.0210462987886945,0.042092597577389,0.0140308658591297,0.140308658591297,0.0701543292956483,0.140308658591297,0.0701543292956483,0.042092597577389,0.0140308658591297,0.042092597577389,0.0140308658591297,0.0315694481830417,0.0210462987886945,0.042092597577389,0.0245540152534769,0.042092597577389,0.0245540152534769,0.084185195154778,0.0561234634365186,0.042092597577389,0.00701543292956483,0.042092597577389,0.0140308658591297,0.042092597577389,0.0140308658591297,0.0631388963660835,0.0280617317182593,0.0631388963660835,0.0280617317182593,0.0631388963660835,0.0280617317182593,0.0631388963660835,0.0280617317182593,0.0631388963660835,0.0280617317182593,0.0631388963660835,0.0350771646478241,0.294648183041723,0.140308658591297,0.294648183041723,0.140308658591297,0.042092597577389,0.0175385823239121,0.042092597577389,0.0175385823239121,0.042092597577389,0.0140308658591297,0.084185195154778,0.0491080305069538,0.140308658591297,0.42092597577389,0.105231493943472,0.0491080305069538,0.147324091520861,0.0701543292956483,0.042092597577389,0.0280617317182593
4,0.07,0.042,0.063,0.028,0.084,0.056,0.042,0.021,0.042,0.014,0.14,0.07,0.14,0.07,0.042,0.014,0.042,0.014,0.0315,0.021,0.042,0.0245,0.042,0.0245,0.084,0.056,0.042,0.007,0.042,0.014,0.042,0.014,0.063,0.028,0.063,0.028,0.063,0.028,0.063,0.028,0.063,0.028,0.063,0.035,0.294,0.14,0.294,0.14,0.042,0.0175,0.042,0.0175,0.042,0.014,0.084,0.049,0.14,0.42,0.105,0.049,0.147,0.07,0.042,0.028
5,0.0696473755047106,0.0417884253028264,0.0626826379542395,0.0278589502018842,0.0835768506056527,0.0557179004037685,0.0417884253028264,0.0208942126514132,0.0417884253028264,0.0139294751009421,0.139294751009421,0.0696473755047106,0.139294751009421,0.0696473755047106,0.0417884253028264,0.0139294751009421,0.0417884253028264,0.0139294751009421,0.0313413189771198,0.0208942126514132,0.0417884253028264,0.0243765814266487,0.0417884253028264,0.0243765814266487,0.0835768506056527,0.0557179004037685,0.0417884253028264,0.00696473755047106,0.0417884253028264,0.0139294751009421,0.0417884253028264,0.0139294751009421,0.0626826379542395,0.0278589502018842,0.0626826379542395,0.0278589502018842,0.0626826379542395,0.0278589502018842,0.0626826379542395,0.0278589502018842,0.0626826379542395,0.0278589502018842,0.0626826379542395,0.0348236877523553,0.292518977119784,0.139294751009421,0.292518977119784,0.139294751009421,0.0417884253028264,0.0174118438761777,0.0417884253028264,0.0174118438761777,0.0417884253028264,0.0139294751009421,0.0835768506056527,0.0487531628532974,0.139294751009421,0.417884253028264,0.104471063257066,0.0487531628532974,0.146259488559892,0.0696473755047106,0.0417884253028264,0.0278589502018842
6,0.0692947510094213,0.0415768506056528,0.0623652759084792,0.0277179004037685,0.0831537012113056,0.055435800807537,0.0415768506056528,0.0207884253028264,0.0415768506056528,0.0138589502018843,0.138589502018843,0.0692947510094213,0.138589502018843,0.0692947510094213,0.0415768506056528,0.0138589502018843,0.0415768506056528,0.0138589502018843,0.0311826379542396,0.0207884253028264,0.0415768506056528,0.0242531628532975,0.0415768506056528,0.0242531628532975,0.0831537012113056,0.055435800807537,0.0415768506056528,0.00692947510094213,0.0415768506056528,0.0138589502018843,0.0415768506056528,0.0138589502018843,0.0623652759084792,0.0277179004037685,0.0623652759084792,0.0277179004037685,0.0623652759084792,0.0277179004037685,0.0623652759084792,0.0277179004037685,0.0623652759084792,0.0277179004037685,0.0623652759084792,0.0346473755047106,0.291037954239569,0.138589502018843,0.291037954239569,0.138589502018843,0.0415768506056528,0.0173236877523553,0.0415768506056528,0.0173236877523553,0.0415768506056528,0.0138589502018843,0.0831537012113056,0.0485063257065949,0.138589502018843,0.415768506056528,0.103942126514132,0.0485063257065949,0.145518977119785,0.0692947510094213,0.0415768506056528,0.0277179004037685
7,0.0689421265141319,0.0413652759084791,0.0620479138627187,0.0275768506056528,0.0827305518169583,0.0551537012113055,0.0413652759084791,0.0206826379542396,0.0413652759084791,0.0137884253028264,0.137884253028264,0.0689421265141319,0.137884253028264,0.0689421265141319,0.0413652759084791,0.0137884253028264,0.0413652759084791,0.0137884253028264,0.0310239569313594,0.0206826379542396,0.0413652759084791,0.0241297442799462,0.0413652759084791,0.0241297442799462,0.0827305518169583,0.0551537012113055,0.0413652759084791,0.00689421265141319,0.0413652759084791,0.0137884253028264,0.0413652759084791,0.0137884253028264,0.0620479138627187,0.0275768506056528,0.0620479138627187,0.0275768506056528,0.0620479138627187,0.0275768506056528,0.0620479138627187,0.0275768506056528,0.0620479138627187,0.0275768506056528,0.0620479138627187,0.0344710632570659,0.289556931359354,0.137884253028264,0.289556931359354,0.137884253028264,0.0413652759084791,0.017235531628533,0.0413652759084791,0.017235531628533,0.0413652759084791,0.0137884253028264,0.0827305518169583,0.0482594885598923,0.137884253028264,0.413652759084791,0.103413189771198,0.0482594885598923,0.144778465679677,0.0689421265141319,0.0413652759084791,0.0275768506056528
8,0.0688389412292508,0.0413033647375505,0.0619550471063257,0.0275355764917003,0.082606729475101,0.0550711529834006,0.0413033647375505,0.0206516823687752,0.0413033647375505,0.0137677882458502,0.137677882458502,0.0688389412292508,0.137677882458502,0.0688389412292508,0.0413033647375505,0.0137677882458502,0.0413033647375505,0.0137677882458502,0.0309775235531629,0.0206516823687752,0.0413033647375505,0.0240936294302378,0.0413033647375505,0.0240936294302378,0.082606729475101,0.0550711529834006,0.0413033647375505,0.00688389412292508,0.0413033647375505,0.0137677882458502,0.0413033647375505,0.0137677882458502,0.0619550471063257,0.0275355764917003,0.0619550471063257,0.0275355764917003,0.0619550471063257,0.0275355764917003,0.0619550471063257,0.0275355764917003,0.0619550471063257,0.0275355764917003,0.0619550471063257,0.0344194706146254,0.289123553162853,0.137677882458502,0.289123553162853,0.137677882458502,0.0413033647375505,0.0172097353073127,0.0413033647375505,0.0172097353073127,0.0413033647375505,0.0137677882458502,0.082606729475101,0.0481872588604756,0.137677882458502,0.413033647375505,0.103258411843876,0.0481872588604756,0.144561776581427,0.0688389412292508,0.0413033647375505,0.0275355764917003
9,0.0687357559443697,0.0412414535666218,0.0618621803499327,0.0274943023777479,0.0824829071332436,0.0549886047554958,0.0412414535666218,0.0206207267833109,0.0412414535666218,0.0137471511888739,0.137471511888739,0.0687357559443697,0.137471511888739,0.0687357559443697,0.0412414535666218,0.0137471511888739,0.0412414535666218,0.0137471511888739,0.0309310901749664,0.0206207267833109,0.0412414535666218,0.0240575145805294,0.0412414535666218,0.0240575145805294,0.0824829071332436,0.0549886047554958,0.0412414535666218,0.00687357559443697,0.0412414535666218,0.0137471511888739,0.0412414535666218,0.0137471511888739,0.0618621803499327,0.0274943023777479,0.0618621803499327,0.0274943023777479,0.0618621803499327,0.0274943023777479,0.0618621803499327,0.0274943023777479,0.0618621803499327,0.0274943023777479,0.0618621803499327,0.0343678779721849,0.288690174966353,0.137471511888739,0.288690174966353,0.137471511888739,0.0412414535666218,0.0171839389860924,0.0412414535666218,0.0171839389860924,0.0412414535666218,0.0137471511888739,0.0824829071332436,0.0481150291610588,0.137471511888739,0.412414535666218,0.103103633916555,0.0481150291610588,0.144345087483176,0.0687357559443697,0.0412414535666218,0.0274943023777479
10,0.0686325706594886,0.0411795423956932,0.0617693135935397,0.0274530282637954,0.0823590847913863,0.0549060565275909,0.0411795423956932,0.0205897711978466,0.0411795423956932,0.0137265141318977,0.137265141318977,0.0686325706594886,0.137265141318977,0.0686325706594886,0.0411795423956932,0.0137265141318977,0.0411795423956932,0.0137265141318977,0.0308846567967699,0.0205897711978466,0.0411795423956932,0.024021399730821,0.0411795423956932,0.024021399730821,0.0823590847913863,0.0549060565275909,0.0411795423956932,0.00686325706594886,0.0411795423956932,0.0137265141318977,0.0411795423956932,0.0137265141318977,0.0617693135935397,0.0274530282637954,0.0617693135935397,0.0274530282637954,0.0617693135935397,0.0274530282637954,0.0617693135935397,0.0274530282637954,0.0617693135935397,0.0274530282637954,0.0617693135935397,0.0343162853297443,0.288256796769852,0.137265141318977,0.288256796769852,0.137265141318977,0.0411795423956932,0.0171581426648722,0.0411795423956932,0.0171581426648722,0.0411795423956932,0.0137265141318977,0.0823590847913863,0.048042799461642,0.137265141318977,0.411795423956932,0.102948855989233,0.048042799461642,0.144128398384926,0.0686325706594886,0.0411795423956932,0.0274530282637954
